codigo_dane,nombre_entidad,anio,poblacion_total,poblacion_rural,poblacion_urbana,nbi,valor_agregado,peso_relativo_va,actividades_primarias,actividades_secundarias,actividades_terciarias,ingresos_tributarios_percapita,icld,gastos_funcionamiento,deuda_publica,categoria,area_km2,cobertura_acueducto,cobertura_alcantarillado,icm,pcc,gpi,eis,cti,seg,sos,codigo_departamento,nombre_departamento,tipo,longitud,latitud
25295,GACHANCIPÁ,2023,21374.0,5847.0,15527.0,4.77,521967803300.0,0.58567300577875,35250001176.045,174708051826.297,312009750335.828,481000.0,12029896000.0,4165101000.0,5613000000.0,6,42.87,97.25,84.93,59.59970855712891,48.07239532470703,72.86851501464844,66.02536010742188,67.51240539550781,45.68458557128906,57.43498992919922,25,CUNDINAMARCA,Municipio,-73873464,4990947
25295,GACHANCIPÁ,2024,20749.0,5544.0,15205.0,4.76,,,,,,608000.0,13872938000.0,4316061000.0,4464000000.0,6,42.87,97.25,84.93,63.43504333496094,48.3355598449707,72.20309448242188,67.79203033447266,69.16412353515625,63.73100662231445,59.38444137573242,25,CUNDINAMARCA,Municipio,-73873464,4990947
25295,GACHANCIPÁ,2025,21353.0,5591.0,15762.0,4.76,,,,,,0.0,17680760000.0,6365467000.0,,5,42.87,97.25,84.93,,,,,,,,25,CUNDINAMARCA,Municipio,-73873464,4990947
25297,GACHETÁ,2018,11310.0,7464.0,3846.0,38.89,84795934120.0,0.160300170429064,17329175375.9111,7891835222.208,59574923516.9185,143360.0,,1439025000.0,1550000000.0,6,257.0,33.16,25.55,35.10654067993164,11.9850435256958,41.46757125854492,55.15929412841797,41.64196395874023,12.5,47.88537979125977,25,CUNDINAMARCA,Municipio,-73636377,4816411
25297,GACHETÁ,2019,11383.0,7482.0,3901.0,38.89,87774199990.0,,19137734471.8792,7377833339.50074,61258632179.5022,182000.0,2701423000.0,1730155000.0,1500000000.0,6,257.0,33.16,25.55,37.72592163085938,15.58726692199707,41.86161422729492,55.0499153137207,43.4997444152832,12.5,57.85697937011719,25,CUNDINAMARCA,Municipio,-73636377,4816411
25297,GACHETÁ,2020,8539.0,4915.0,3624.0,15.97,78372470080.0,0.142415659408446,16821466379.9582,4729905812.04719,56821097891.682594,158000.0,2803760000.0,1812305000.0,1125000000.0,6,257.0,33.16,25.55,42.25220489501953,15.51522731781006,42.26065826416016,75.70287322998047,43.12631988525391,16.25518226623535,60.65296173095703,25,CUNDINAMARCA,Municipio,-73636377,4816411
25297,GACHETÁ,2021,8878.0,4930.0,3948.0,15.97,95760919940.0,0.146477894295638,20469339592.2168,5685216615.42293,69606363728.5633,320000.0,2913458000.0,2043652000.0,,6,257.0,33.16,25.55,43.50458908081055,17.87231254577637,42.06241607666016,65.38420867919922,54.9073486328125,24.56477165222168,56.23648834228516,25,CUNDINAMARCA,Municipio,-73636377,4816411
25297,GACHETÁ,2022,9157.0,4941.0,4216.0,16.0,133454024900.0,0.164418122918262,36381121279.3703,7618624976.53841,89454278615.0482,222000.0,2790443000.0,1751473000.0,375000000.0,6,259.0,53.27,38.02,42.33513641357422,15.5842456817627,42.58056640625,64.64515686035156,54.74984741210938,28.6220531463623,47.82894897460938,25,CUNDINAMARCA,Municipio,-73636377,4816411
25297,GACHETÁ,2023,9418.0,4950.0,4468.0,16.0,149076779000.0,0.167271323463895,34655274169.1435,9749336094.29743,104672168772.711,143000.0,3159999000.0,1958692000.0,,6,258.51,53.27,38.02,43.02865982055664,16.10504341125488,42.90756607055664,52.10017776489258,59.38176345825195,37.3825569152832,50.29484939575195,25,CUNDINAMARCA,Municipio,-73636377,4816411
25297,GACHETÁ,2024,9891.0,5123.0,4768.0,16.0,,,,,,267000.0,3648171000.0,2024675000.0,,6,258.51,53.27,38.02,47.5551643371582,15.76296424865723,43.33884811401367,68.08301544189453,57.2181510925293,47.64067459106445,53.28732681274414,25,CUNDINAMARCA,Municipio,-73636377,4816411
25297,GACHETÁ,2025,10166.0,5188.0,4978.0,16.0,,,,,,194000.0,4210658000.0,2361213000.0,,6,258.51,53.27,38.02,,,,,,,,25,CUNDINAMARCA,Municipio,-73636377,4816411
25299,GAMA,2018,4045.0,3150.0,895.0,27.27,24191885510.0,0.0457328928574374,4059957803.0806,2062945400.5260103,18068982302.500298,126680.0,,745466000.0,,6,107.0,32.01,21.25,43.67822265625,8.988778114318848,42.38995361328125,32.79681777954102,30.44871520996094,65.71634674072266,81.72872924804688,25,CUNDINAMARCA,Municipio,-73611037,4763325
25299,GAMA,2019,4063.0,3149.0,914.0,27.27,26185505230.0,,5711860351.4055,1997992912.69094,18475651962.453297,142000.0,1178475000.0,945095000.0,,6,107.0,32.01,21.25,45.60363006591797,10.72432994842529,42.83082962036133,38.109619140625,30.64739418029785,67.12163543701172,84.18797302246094,25,CUNDINAMARCA,Municipio,-73611037,4763325
25299,GAMA,2020,3214.0,2425.0,789.0,8.21,24460733920.0,0.0444491738838566,5413317756.0656,1262287653.53622,17785128507.771,178000.0,1372883000.0,889698000.0,,6,107.0,32.01,21.25,48.29208755493164,10.56876087188721,44.05675506591797,57.81832122802734,31.59420204162598,62.32558059692383,83.38890838623047,25,CUNDINAMARCA,Municipio,-73611037,4763325
25299,GAMA,2021,3342.0,2428.0,914.0,8.21,30908453540.0,0.047278213221226,8521458036.6915,1272234609.42027,21114760897.512,187000.0,1260103000.0,881093000.0,,6,107.0,32.01,21.25,47.67662048339844,8.340411186218262,43.6072883605957,61.18659973144531,32.33027648925781,66.87256622314453,73.72257995605469,25,CUNDINAMARCA,Municipio,-73611037,4763325
25299,GAMA,2022,3447.0,2433.0,1014.0,8.74,41964835490.0,0.0517015465591825,14443153917.1246,1698482264.52035,25823199311.618702,156000.0,1397207000.0,822182000.0,673000000.0,6,108.0,22.66,22.76,48.56885147094727,8.33655834197998,44.91040420532227,76.12164306640625,23.56358909606934,72.57660675048828,65.90430450439453,25,CUNDINAMARCA,Municipio,-73611037,4763325
25299,GAMA,2023,3545.0,2438.0,1107.0,8.74,52816248070.0,0.0592623732009448,21332445505.4714,2629617138.7720003,28854185424.3752,158000.0,1220555000.0,740888000.0,565000000.0,6,107.52,22.66,22.76,48.98778915405273,12.64289569854736,45.98364639282227,57.77622985839844,28.95096015930176,82.23434448242188,66.33866119384766,25,CUNDINAMARCA,Municipio,-73611037,4763325
25299,GAMA,2024,3669.0,2495.0,1174.0,8.74,,,,,,219000.0,1147783000.0,805739000.0,458000000.0,6,107.52,22.66,22.76,51.544921875,14.79479789733887,47.36070251464844,61.20061874389648,33.22404098510742,86.70813751220703,65.9812240600586,25,CUNDINAMARCA,Municipio,-73611037,4763325
25299,GAMA,2025,3773.0,2538.0,1235.0,8.74,,,,,,322000.0,1225539000.0,642005000.0,,6,107.52,22.66,22.76,,,,,,,,25,CUNDINAMARCA,Municipio,-73611037,4763325
25307,GIRARDOT,2018,106818.0,3477.0,103341.0,20.09,1549208613000.0,2.92865934383548,11191111642.6022,151653812261.96002,1386363689539.53,0.0,,16770039000.0,11721000000.0,2,130.0,98.39,95.42,43.98283386230469,49.21285247802734,51.64413452148438,71.23680877685547,31.04093742370605,16.24951553344727,44.51274871826172,25,CUNDINAMARCA,Municipio,-74798201,4313069
25307,GIRARDOT,2019,107324.0,3478.0,103846.0,20.09,1634611147000.0,,12565783268.3402,148534162702.772,1473511201162.64,320000.0,42923791000.0,17395480000.0,12549000000.0,2,130.0,98.39,95.42,44.9776496887207,49.0903434753418,49.39645385742188,70.38664245605469,33.12641906738281,15.49939727783203,52.36664581298828,25,CUNDINAMARCA,Municipio,-74798201,4313069
25307,GIRARDOT,2020,109792.0,3896.0,105896.0,7.3,1599072820000.0,2.90577813597381,13438497958.5802,101021299441.65599,1484613022101.35,291000.0,41531546000.0,19015883000.0,,2,130.0,98.39,95.42,49.23443984985352,48.86101913452148,49.04036712646484,78.92273712158203,46.29313278198242,17.04433441162109,55.24504470825195,25,CUNDINAMARCA,Municipio,-74798201,4313069
25307,GIRARDOT,2021,114152.0,3908.0,110244.0,7.3,1816423786000.0,2.77843959207054,14398867982.5967,106477760441.83,1695547157589.5898,313000.0,42236277000.0,17411130000.0,11550000000.0,2,130.0,98.39,95.42,50.16712951660156,48.96213912963867,52.20754623413086,70.1094970703125,56.96799468994141,18.1630859375,54.5925178527832,25,CUNDINAMARCA,Municipio,-74798201,4313069
25307,GIRARDOT,2022,117744.0,3916.0,113828.0,7.54,2122168548000.0,2.61455560800634,17469831579.2199,131823992098.25601,1972874724073.4202,315000.0,34955649000.0,18266789000.0,14652000000.0,3,130.0,98.88,95.33,50.32082748413086,49.35094451904297,52.36918640136719,75.3062515258789,55.58239364624023,15.65439033508301,53.66179275512695,25,CUNDINAMARCA,Municipio,-74798201,4313069
25307,GIRARDOT,2023,121090.0,3924.0,117166.0,7.54,2442729757000.0,2.74086039345832,22967960076.8586,169826471653.138,2249935324830.5903,439000.0,43085103000.0,21033606000.0,33725000000.0,3,130.25,98.88,95.33,49.57302856445312,49.29716873168945,52.21016311645508,75.68544006347656,57.3328742980957,11.23471641540527,51.67779541015625,25,CUNDINAMARCA,Municipio,-74798201,4313069
25307,GIRARDOT,2024,123329.0,3902.0,119427.0,7.54,,,,,,0.0,51520608000.0,18253742000.0,31189000000.0,2,130.25,98.88,95.33,50.31810760498047,49.34891891479492,55.42701721191406,71.52226257324219,61.34825134277344,7.872435092926025,56.3897705078125,25,CUNDINAMARCA,Municipio,-74798201,4313069
25307,GIRARDOT,2025,127078.0,3936.0,123142.0,7.54,,,,,,566000.0,59140120000.0,19429678000.0,,2,130.25,98.88,95.33,,,,,,,,25,CUNDINAMARCA,Municipio,-74798201,4313069
25312,GRANADA,2018,9253.0,7079.0,2174.0,18.25,116329710400.0,0.219912341311465,41698916134.4723,10756719726.075201,63874074550.9747,0.0,,1262002000.0,,6,60.0,77.26,37.37,46.32579803466797,37.83255767822266,53.24597930908203,55.46107482910156,34.72332382202148,40.91180038452148,55.78005218505859,25,CUNDINAMARCA,Municipio,-74350766,4519763
25312,GRANADA,2019,9440.0,7222.0,2218.0,18.25,111272322400.0,,35811174614.619,9348846829.377,66112300940.9815,251000.0,2928470000.0,1596164000.0,,6,60.0,77.26,37.37,47.26601791381836,37.91924667358398,53.69742965698242,50.19524002075195,41.99340057373047,35.73048782348633,64.06029510498047,25,CUNDINAMARCA,Municipio,-74350766,4519763
25312,GRANADA,2020,7931.0,5791.0,2140.0,4.99,102520910200.0,0.186297344085107,31171691347.8056,6130331595.62713,65218887233.3503,417000.0,3552300000.0,1579573000.0,,6,60.0,77.26,37.37,46.24309539794922,33.3780403137207,54.12770843505859,67.0447998046875,42.0373420715332,24.26086807250977,56.60980987548828,25,CUNDINAMARCA,Municipio,-74350766,4519763
25312,GRANADA,2021,8246.0,5810.0,2436.0,4.99,121329740900.0,0.185588494561548,32731705840.311,6399439916.677979,82198595186.1681,463000.0,3539558000.0,1772312000.0,,6,60.0,77.26,37.37,43.88836669921875,35.65654754638672,58.02236175537109,54.3718147277832,29.09259223937988,27.97591209411621,58.21096801757812,25,CUNDINAMARCA,Municipio,-74350766,4519763
25312,GRANADA,2022,8505.0,5823.0,2682.0,4.97,142724901900.0,0.175840035426114,33666161336.6967,7556718915.70116,101502021629.206,309000.0,3266799000.0,1511794000.0,,6,61.0,86.22,42.88,49.23754119873047,38.24111938476562,58.54495620727539,68.3875732421875,45.6865348815918,27.37024879455566,57.19481658935547,25,CUNDINAMARCA,Municipio,-74350766,4519763
25312,GRANADA,2023,8747.0,5834.0,2913.0,4.97,168418869400.0,0.188974080094747,45928572408.1581,10253542023.735899,112236754974.16699,352000.0,3936899000.0,1612169000.0,,6,60.64,86.22,42.88,49.11994934082031,38.25308990478516,59.26147842407227,58.68097305297852,36.62979125976562,45.43303298950195,56.46132659912109,25,CUNDINAMARCA,Municipio,-74350766,4519763
25312,GRANADA,2024,8478.0,5578.0,2900.0,4.97,,,,,,373000.0,3962613000.0,1664852000.0,,6,60.64,86.22,42.88,50.7507209777832,38.27849960327148,60.25615310668945,62.83852005004883,41.98708343505859,43.48204040527344,57.66202163696289,25,CUNDINAMARCA,Municipio,-74350766,4519763
25312,GRANADA,2025,8708.0,5666.0,3042.0,4.97,,,,,,504000.0,4633611000.0,2030792000.0,,6,60.64,86.22,42.88,,,,,,,,25,CUNDINAMARCA,Municipio,-74350766,4519763
25317,GUACHETÁ,2018,11348.0,7574.0,3774.0,32.82,250649199100.0,0.473832970243851,148072118101.858,12878750475.6749,89698330476.8759,145770.0,,1645327000.0,,6,179.0,76.06,30.09,50.24518585205078,33.93124008178711,43.04951477050781,49.94975662231445,18.5068416595459,100.0,56.03376388549805,25,CUNDINAMARCA,Municipio,-73686972,5383378
25317,GUACHETÁ,2019,11335.0,7556.0,3779.0,32.82,259353598499.99997,,149333181468.905,12615930949.0493,97404486086.3883,96000.0,3279405000.0,1695474000.0,,6,179.0,76.06,30.09,54.78580474853516,35.84535598754883,44.11293792724609,54.50062942504883,33.29967880249023,100.0,60.95623016357422,25,CUNDINAMARCA,Municipio,-73686972,5383378
25317,GUACHETÁ,2020,14241.0,7722.0,6519.0,11.76,223594640600.0,0.406308211948131,122156217865.346,7311796376.79757,94126626388.8796,124000.0,3737907000.0,1967137000.0,,6,179.0,76.06,30.09,55.95212554931641,36.08746719360352,45.4553337097168,67.85194396972656,25.30466842651367,100.0,61.01333618164062,25,CUNDINAMARCA,Municipio,-73686972,5383378
25317,GUACHETÁ,2021,14807.0,7747.0,7060.0,11.76,321879500200.0,0.492353576370959,199882813986.626,9128051973.751919,112868634245.99901,264000.0,4425001000.0,2146172000.0,,6,179.0,76.06,30.09,52.56121444702148,34.95846176147461,45.09027481079102,50.93605041503906,26.64181137084961,100.0,57.74069213867188,25,CUNDINAMARCA,Municipio,-73686972,5383378
25317,GUACHETÁ,2022,15272.0,7764.0,7508.0,11.89,561276402100.0,0.691504153313578,393811886668.678,11357085011.5937,156107430438.475,198000.0,4251108000.0,2011599000.0,,6,170.0,90.14,48.06,50.48655700683594,35.43728637695312,45.65792083740234,58.34936141967773,26.40226554870605,85.85464477539062,51.21787261962891,25,CUNDINAMARCA,Municipio,-73686972,5383378
25317,GUACHETÁ,2023,15706.0,7779.0,7927.0,11.89,453551968600.0,0.508907145273273,260306053995.638,14820883466.4,178425031128.67102,253000.0,5825308000.0,2211999000.0,,6,169.92,90.14,48.06,50.54022979736328,36.61256408691406,46.21316909790039,72.21222686767578,31.89768409729004,65.14202117919922,51.16372680664062,25,CUNDINAMARCA,Municipio,-73686972,5383378
25317,GUACHETÁ,2024,16018.0,7791.0,8227.0,11.89,,,,,,410000.0,7980678000.0,2497867000.0,,6,169.92,90.14,48.06,48.96219253540039,36.39553070068359,46.72275161743164,61.80942535400391,35.92348861694336,61.91542816162109,51.00653457641602,25,CUNDINAMARCA,Municipio,-73686972,5383378
25317,GUACHETÁ,2025,16514.0,7917.0,8597.0,11.89,,,,,,455000.0,8811634000.0,2636709000.0,,6,169.92,90.14,48.06,,,,,,,,25,CUNDINAMARCA,Municipio,-73686972,5383378
25320,GUADUAS,2018,40446.0,19695.0,20751.0,29.84,390451690900.0,0.738118793690323,125352734500.724,39649460676.5511,225449495742.994,0.0,,2693541000.0,96000000.0,6,773.0,67.23,61.37,39.2018928527832,30.47196769714355,42.98575210571289,67.99327087402344,30.31722831726074,15.75482273101807,47.68832015991211,25,CUNDINAMARCA,Municipio,-74603402,5072076
25320,GUADUAS,2019,41142.0,19952.0,21190.0,29.84,453485820000.0,,168488882475.423,44807207875.0582,240189729652.753,141000.0,7529564000.0,3574934000.0,,6,773.0,67.23,61.37,43.5118293762207,30.96089172363281,43.69758987426758,73.23339080810547,30.89107131958008,25.54520034790039,56.74282073974609,25,CUNDINAMARCA,Municipio,-74603402,5072076
25320,GUADUAS,2020,33212.0,17350.0,15862.0,9.41,448202586800.0,0.814457766549707,183213060036.365,31665658849.0225,233323867884.074,207000.0,8124320000.0,4164944000.0,,6,773.0,67.23,61.37,40.76491165161133,30.2672176361084,38.41155624389648,62.29531860351562,32.37004852294922,26.74952697753906,54.49580383300781,25,CUNDINAMARCA,Municipio,-74603402,5072076
25320,GUADUAS,2021,34531.0,17406.0,17125.0,9.41,558061887900.0,0.853623067582256,231930761611.732,31816030729.4023,294315095587.538,0.0,10387133000.0,4481617000.0,,6,773.0,67.23,61.37,41.51113510131836,29.74515914916992,43.75823974609375,61.6563835144043,32.23855209350586,32.41534042358398,49.25312805175781,25,CUNDINAMARCA,Municipio,-74603402,5072076
25320,GUADUAS,2022,35617.0,17444.0,18173.0,9.42,694869242000.0,0.856093299182548,313173450754.361,39347576414.170296,342348214817.42804,162000.0,8849730000.0,4273985000.0,,6,763.0,68.57,66.2,40.63174057006836,30.36371994018555,43.55775833129883,61.10689544677734,34.72800827026367,29.02852058410645,45.00553131103516,25,CUNDINAMARCA,Municipio,-74603402,5072076
25320,GUADUAS,2023,36630.0,17477.0,19153.0,9.42,792714401100.0,0.889463723689495,350767814411.132,51247398913.6456,390699187752.78,129000.0,8167061000.0,4108392000.0,6000000000.0,6,762.82,68.57,66.2,43.18125152587891,30.79035568237305,43.59200286865234,68.53221893310547,42.54253005981445,27.88317108154297,45.74722290039062,25,CUNDINAMARCA,Municipio,-74603402,5072076
25320,GUADUAS,2024,37059.0,17343.0,19716.0,9.42,,,,,,219000.0,8682362000.0,4185229000.0,5833000000.0,6,762.82,68.57,66.2,42.20788955688477,30.58430862426758,52.16264343261719,59.12192535400391,43.22633361816406,23.28993034362793,44.86220550537109,25,CUNDINAMARCA,Municipio,-74603402,5072076
25320,GUADUAS,2025,38181.0,17588.0,20593.0,9.42,,,,,,137000.0,8020435000.0,4921412000.0,,6,762.82,68.57,66.2,,,,,,,,25,CUNDINAMARCA,Municipio,-74603402,5072076
25322,GUASCA,2018,15478.0,9946.0,5532.0,18.52,155651050700.0,0.294246300976792,27549353057.9806,16684153630.010101,111417543990.478,407610.0,,1960122000.0,1400000000.0,6,346.0,83.85,40.27,54.89827346801758,35.25771713256836,56.32477188110352,65.17713928222656,54.82678985595703,42.59955596923828,75.20367431640625,25,CUNDINAMARCA,Municipio,-73877143,4866719
25322,GUASCA,2019,15727.0,10085.0,5642.0,18.52,169346295700.0,,27385086587.0029,16852290672.3272,125108918395.056,433000.0,6957184000.0,2193633000.0,1850000000.0,6,346.0,83.85,40.27,57.25074768066406,37.6904411315918,56.5880012512207,70.8453369140625,55.49418258666992,41.70977020263672,81.1767578125,25,CUNDINAMARCA,Municipio,-73877143,4866719
25322,GUASCA,2020,16934.0,9781.0,7153.0,4.7,155304598400.0,0.282213981014745,24158591834.3988,10057287342.704199,121088719180.603,0.0,7799089000.0,2563289000.0,1261000000.0,6,346.0,83.85,40.27,53.74064254760742,32.96191024780273,56.58530426025391,62.30260467529297,56.15732574462891,34.03151321411133,80.40519714355469,25,CUNDINAMARCA,Municipio,-73877143,4866719
25322,GUASCA,2021,17607.0,9813.0,7794.0,4.7,182793473200.0,0.279604697472155,31770584621.2452,11186222234.368801,139836666365.517,572000.0,8624978000.0,2741634000.0,589000000.0,6,346.0,83.85,40.27,57.29658508300781,39.40359497070312,56.76801681518555,64.65625762939453,56.96865081787109,52.51152801513672,73.47146606445312,25,CUNDINAMARCA,Municipio,-73877143,4866719
25322,GUASCA,2022,18160.0,9834.0,8326.0,4.75,217552756400.0,0.268029502126419,34230692174.8524,13491514421.708199,169830549803.119,468000.0,7747366000.0,2543990000.0,2767000000.0,6,360.0,91.2,49.49,56.52823257446289,41.6800422668457,56.53977203369141,75.7512435913086,52.33225631713867,47.11935806274414,65.7467269897461,25,CUNDINAMARCA,Municipio,-73877143,4866719
25322,GUASCA,2023,18677.0,9853.0,8824.0,4.75,238782890800.0,0.26792589985344,34940700186.032,16807073264.3477,187035117384.67,503000.0,9712634000.0,2740632000.0,,6,360.08,91.2,49.49,58.14216613769531,41.8460578918457,54.34008026123047,63.92013168334961,66.91230010986328,51.64528656005859,70.18913269042969,25,CUNDINAMARCA,Municipio,-73877143,4866719
25322,GUASCA,2024,18569.0,9613.0,8956.0,4.75,,,,,,382000.0,9391677000.0,3130589000.0,153000000.0,6,360.08,91.2,49.49,57.94266510009766,41.6397705078125,54.18411636352539,65.59120178222656,66.48145294189453,50.36099243164062,69.39846801757812,25,CUNDINAMARCA,Municipio,-73877143,4866719
25322,GUASCA,2025,19120.0,9748.0,9372.0,4.75,,,,,,0.0,0.0,0.0,,6,360.08,91.2,49.49,,,,,,,,25,CUNDINAMARCA,Municipio,-73877143,4866719
25324,GUATAQUÍ,2018,2689.0,1288.0,1401.0,47.11,24941809720.0,0.04715056672457,6031464573.3109,2149980130.81635,16760365019.229202,84020.0,,824307000.0,,6,91.0,78.1,48.79,40.84851837158203,22.55769729614258,42.15001678466797,37.2081298828125,27.64779090881348,64.66044616699219,50.86703872680664,25,CUNDINAMARCA,Municipio,-74790058,4517517
25324,GUATAQUÍ,2019,2711.0,1298.0,1413.0,47.11,26370898220.0,,6391829834.1934,2035079679.79683,17943988702.367702,209000.0,1927950000.0,863514000.0,,6,91.0,78.1,48.79,44.93247604370117,22.3741397857666,43.84614562988281,45.81883239746094,27.88546752929688,71.93206787109375,57.73819351196289,25,CUNDINAMARCA,Municipio,-74790058,4517517
25324,GUATAQUÍ,2020,2772.0,1493.0,1279.0,10.39,26130207150.0,0.0474828811358118,7078613706.9108,1371793415.3531098,17679800024.6267,365000.0,2046326000.0,1083158000.0,,6,91.0,78.1,48.79,50.04982757568359,22.32347679138184,45.75500106811523,70.02266693115234,29.95160865783691,74.42546081542969,57.82074737548828,25,CUNDINAMARCA,Municipio,-74790058,4517517
25324,GUATAQUÍ,2021,2882.0,1498.0,1384.0,10.39,31028802900.0,0.0474623021008203,8161019230.1502,1893017044.2894,20974766626.64,332000.0,2105550000.0,1198769000.0,,6,91.0,78.1,48.79,50.72636413574219,22.28607940673828,50.81048202514648,69.03634643554688,28.54790687561035,69.69718170166016,63.98018264770508,25,CUNDINAMARCA,Municipio,-74790058,4517517
25324,GUATAQUÍ,2022,2973.0,1501.0,1472.0,12.51,37955295530.0,0.046761710268664,9569306181.4183,2313787769.92522,26072201574.7168,221000.0,2143178000.0,1242602000.0,,6,91.0,82.17,63.58,45.12764358520508,22.32730102539062,51.78998947143555,65.21287536621094,27.58268737792969,52.68364334106445,51.16936111450195,25,CUNDINAMARCA,Municipio,-74790058,4517517
25324,GUATAQUÍ,2023,3057.0,1504.0,1553.0,12.51,50070207870.0,0.0561811838883588,16874416613.4035,3309020607.05722,29886770649.462,322000.0,2185136000.0,1257616000.0,,6,90.89,82.17,63.58,49.18729019165039,22.51352691650391,53.89366149902344,73.85050964355469,27.75385856628418,60.05762481689453,57.05456924438477,25,CUNDINAMARCA,Municipio,-74790058,4517517
25324,GUATAQUÍ,2024,3440.0,1662.0,1778.0,12.51,,,,,,243000.0,1909962000.0,1187869000.0,,6,90.89,82.17,63.58,50.18357849121094,22.47776412963867,57.07230377197266,70.54350280761719,30.8239631652832,71.15776824951172,49.02617263793945,25,CUNDINAMARCA,Municipio,-74790058,4517517
25324,GUATAQUÍ,2025,3534.0,1686.0,1848.0,12.51,,,,,,355000.0,1879896000.0,1336677000.0,,6,90.89,82.17,63.58,,,,,,,,25,CUNDINAMARCA,Municipio,-74790058,4517517
25326,GUATAVITA,2018,6958.0,4949.0,2009.0,22.93,95723668650.0,0.180958209366505,32396501701.7894,12277603981.2502,51049562969.001,175550.0,,1323283000.0,,6,249.0,74.9,38.63,50.0745964050293,29.67750358581543,45.98288345336914,55.95333480834961,55.3428955078125,46.52183532714844,66.96913146972656,25,CUNDINAMARCA,Municipio,-7383293,4935211
25326,GUATAVITA,2019,6963.0,4953.0,2010.0,22.93,93486081120.0,,26427436105.2373,11347933781.2777,55710711236.1575,194000.0,1934423000.0,1377329000.0,,6,249.0,74.9,38.63,54.33985900878906,34.64558792114258,47.18196487426758,74.71332550048828,55.35565567016602,46.52183532714844,67.62079620361328,25,CUNDINAMARCA,Municipio,-7383293,4935211
25326,GUATAVITA,2020,6811.0,4308.0,2503.0,7.84,93653100390.0,0.170183076193565,32810778931.3286,9001660699.3974,51840660759.5755,262000.0,2420659000.0,1445655000.0,,6,249.0,74.9,38.63,53.3982048034668,30.17391014099121,49.4705810546875,58.23757934570312,55.89952087402344,51.89892959594727,74.70870971679688,25,CUNDINAMARCA,Municipio,-7383293,4935211
25326,GUATAVITA,2021,7082.0,4322.0,2760.0,7.84,137854568400.0,0.210865214210541,65609090610.9361,6960640851.690801,65284836917.4379,282000.0,2520515000.0,1640994000.0,,6,249.0,74.9,38.63,53.0072021484375,32.68735122680664,49.2169075012207,59.13589096069336,52.10260772705078,55.82321548461914,69.07723236083984,25,CUNDINAMARCA,Municipio,-7383293,4935211
25326,GUATAVITA,2022,7304.0,4331.0,2973.0,7.8,160757597200.0,0.198056689533413,73446464288.6953,8145597268.5456505,79165535608.5626,0.0,2937876000.0,1445024000.0,,6,252.0,81.53,36.97,51.96730422973633,34.94726943969727,49.85873413085938,61.68484497070312,47.60394287109375,49.44139862060547,68.26764678955078,25,CUNDINAMARCA,Municipio,-7383293,4935211
25326,GUATAVITA,2023,7512.0,4340.0,3172.0,7.8,276441552400.0,0.31018073124124,172702264387.31,15487014911.2759,88252273114.3324,213000.0,2637187000.0,1442682000.0,,6,252.0,81.53,36.97,53.14967346191406,34.84885025024414,49.69014358520508,59.55546569824219,50.11351776123047,56.74194717407227,67.9481201171875,25,CUNDINAMARCA,Municipio,-7383293,4935211
25326,GUATAVITA,2024,7605.0,4334.0,3271.0,7.79,,,,,,238000.0,2734561000.0,1537178000.0,,6,252.0,81.53,36.97,57.74125671386719,35.2723503112793,58.31813049316406,66.96282196044922,54.42411422729492,64.11286163330078,67.35726165771484,25,CUNDINAMARCA,Municipio,-7383293,4935211
25326,GUATAVITA,2025,7840.0,4414.0,3426.0,7.79,,,,,,230000.0,3248862000.0,2076500000.0,,6,252.0,81.53,36.97,,,,,,,,25,CUNDINAMARCA,Municipio,-7383293,4935211
25328,GUAYABAL DE SÍQUIMA,2018,3659.0,2785.0,874.0,27.6,81701376740.0,0.154450148491751,45878247669.7467,9140520377.41715,26682608691.9199,195190.0,,794495000.0,,6,59.0,74.91,30.65,43.95639801025391,16.49847984313965,44.40264892578125,51.48734664916992,38.95474243164062,54.88173294067383,57.51343536376953,25,CUNDINAMARCA,Municipio,-74467437,4877968
25328,GUAYABAL DE SÍQUIMA,2019,3668.0,2790.0,878.0,27.6,80023656450.0,,42837313222.9617,8270983521.717101,28915359701.1804,214000.0,1649608000.0,886903000.0,,6,59.0,74.91,30.65,47.36457061767578,20.45792579650879,44.81399917602539,56.55847549438477,41.97432708740234,55.08394622802734,65.29875946044922,25,CUNDINAMARCA,Municipio,-74467437,4877968
25328,GUAYABAL DE SÍQUIMA,2020,4743.0,3619.0,1124.0,10.38,82224770140.0,0.149415921779535,48341644642.9131,6393901356.82834,27489224143.750298,105000.0,1593589000.0,1089172000.0,,6,59.0,74.91,30.65,49.79357147216797,20.58555221557617,45.72696685791016,59.73946380615234,42.78390502929688,65.91627502441406,64.0092544555664,25,CUNDINAMARCA,Municipio,-74467437,4877968
25328,GUAYABAL DE SÍQUIMA,2021,4931.0,3631.0,1300.0,10.38,105895464900.0,0.161979904985179,66632721478.8345,5291687738.59067,33971055672.6748,212000.0,1619999000.0,1014877000.0,,6,59.0,74.91,30.65,48.87623977661133,22.73143577575684,44.83744049072266,60.81514358520508,42.32253265380859,65.32708740234375,57.22378921508789,25,CUNDINAMARCA,Municipio,-74467437,4877968
